Category,id,title,resource1,resource1_url,resource2,resource2_url,p1,p1_url,p2,p2_url,c1,c1_url,c2,c2_url,diff
Category: Strings,289,Dynamic Aho Corasick,1,https://codeforces.com/blog/entry/10725,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Aho%20Corasick%20Dynamic.cpp,,,2
Category: Strings,290,Aho Corasick ft All Pair Occurrence Relation,,,,,1,https://codeforces.com/contest/590/problem/E,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Aho%20Corasick%20All%20Pair%20Occurrence%20Relation.cpp,,,2
Category: Strings,291,String Matching using Bitsets,,,,,1,https://codeforces.com/problemset/problem/914/F,2,https://codeforces.com/problemset/problem/963/D,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/String%20Matching%20using%20Bitsets.cpp,,,1
Category: Strings,292,String Matching with FFT,1,https://codeforces.com/blog/entry/59386,,,1,https://www.spoj.com/problems/ADAMATCH/,2,https://naipc16.kattis.com/problems/kinversions,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/String%20Matching%20With%20FFT.cpp,,,2
Category: Strings,293,String Hashing,1,https://cp-algorithms.com/string/string-hashing.html,,,1,https://www.spoj.com/problems/NHAY/,2,https://cp-algorithms.com/string/string-hashing.html#toc-tgt-7,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/String%20Hashing.cpp,,,1
Category: Strings,294,2D String Hashing,1,https://codeforces.com/blog/entry/63588?#comment-474648,,,1,https://vjudge.net/problem/UVA-11019,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/String%20Hashing%202D.cpp,,,2
Category: Strings,295,Suffix Array,1,https://cp-algorithms.com/string/suffix-array.html,,,1,https://cp-algorithms.com/string/suffix-array.html#toc-tgt-11,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Suffix%20Array.cpp,,,2
Category: Strings,296,Isomorphic Suffix Array,,,,,1,https://www.hackerrank.com/challenges/similar-strings/problem,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Suffix%20Array%20Isomorphic.cpp,,,3
Category: Strings,297,Suffix Automaton,1,https://cp-algorithms.com/string/suffix-automaton.html,,,1,https://cp-algorithms.com/string/suffix-automaton.html#toc-tgt-26,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Suffix%20Automaton.cpp,,,2
Category: Strings,298,Suffix Automaton ft Distinct Substring Queries in Range.,,,,,1,https://www.hackerrank.com/challenges/how-many-substrings/problem,2,https://codeforces.com/gym/102129/problem/I,,,,,3
Category: Strings,299,Suffix Tree,1,https://cp-algorithms.com/string/suffix-tree-ukkonen.html,,,,,,,,,,,3
Category: Strings,300,Palindromic Tree,1,http://adilet.org/blog/palindromic-tree/,,,1,https://acm.timus.ru/problem.aspx?space=1&num=2058,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Palindromic%20Tree.cpp,,,2
Category: Strings,301,Persistent Palindromic Tree,,,,,1,https://www.codechef.com/problems/BINPALIN,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Palindromic%20Tree%20Persistent.cpp,,,3
Category: Strings,302,Manachers Algorithm,1,https://cp-algorithms.com/string/manacher.html,,,1,https://cp-algorithms.com/string/manacher.html#toc-tgt-7,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Manachers.cpp,,,2
Category: Strings,303,Minimum Palindrome Factorization,1,https://arxiv.org/abs/1403.2431,,,1,https://codeforces.com/problemset/problem/906/E,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Palindromic%20Tree.cpp,,,3
Category: Strings,304,Number of Palindromes in Range,1,https://codeforces.com/blog/entry/63105?#comment-470339,,,1,https://codeforces.com/problemset/problem/245/H,2,https://open.kattis.com/problems/palindromes,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Number%20of%20Palindromes%20in%20Range.cpp,,,2
Category: Strings,305,Lyndon Factorization,1,https://cp-algorithms.com/string/lyndon_factorization.html,,,1,https://cp-algorithms.com/string/lyndon_factorization.html#toc-tgt-5,,,,,,,2
Category: Strings,306,Main-Lorentz Algorithm,1,https://cp-algorithms.com/string/main_lorentz.html,,,,,,,,,,,3
Category: Strings,307,All Substring Longest Common Subsequence,1,https://www.sciencedirect.com/science/article/pii/S0166218X07002727,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/All%20Substring%20Longest%20Common%20Subsequence.cpp,,,3
Category: Strings,308,Bit LCS,,,,,1,https://www.spoj.com/problems/LCS0/,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Bit%20LCS.cpp,,,3
Category: Strings,309,Cyclic LCS,,,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Cyclic%20LCS.cpp,,,3
Category: Strings,310,De Bruijn Sequence,,,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/De%20Bruijn%20Sequence.cpp,,,1
Category: Strings,311,LCS on RLE compressed string,1,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=2354&context=cstech,,,,,,,,,,,3
Category: DP,312,Digit DP,1,https://codeforces.com/blog/entry/53960,,,1,https://vjudge.net/problem/LightOJ-1068,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Digit%20DP.cpp,,,1
Category: DP,313,CHT,1,https://cp-algorithms.com/geometry/convex_hull_trick.html#toc-tgt-1,2,https://codeforces.com/blog/entry/63823,1,https://cp-algorithms.com/geometry/convex_hull_trick.html#toc-tgt-2,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Convex%20Hull%20Trick.cpp,,,2
Category: DP,314,Dynamic CHT,1,https://codeforces.com/blog/entry/63823,,,1,https://cp-algorithms.com/geometry/convex_hull_trick.html#toc-tgt-2,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Dynamic%20Convex%20Hull%20Trick.cpp,,,2
Category: DP,315,Persistent CHT,,,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Persistent%20CHT.cpp,,,3
Category: DP,316,Li Chao Tree,1,https://cp-algorithms.com/geometry/convex_hull_trick.html#toc-tgt-1,2,https://robert1003.github.io/2020/02/06/li-chao-segment-tree.html,1,https://cp-algorithms.com/geometry/convex_hull_trick.html#toc-tgt-2,2,https://judge.yosupo.jp/problem/segment_add_get_min,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Li%20Chao%20Tree.cpp,,,2
Category: DP,317,Persistent Li Chao Tree,,,,,1,https://cp-algorithms.com/geometry/convex_hull_trick.html#toc-tgt-2,2,https://judge.yosupo.jp/problem/segment_add_get_min,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Persistent%20Li%20Chao%20Tree.cpp,,,2
Category: DP,318,Extended Li Chao tree,1,https://codeforces.com/blog/entry/86731,,,,,,,,,,,3
Category: DP,319,Divide and Conquer Optimization,1,https://cp-algorithms.com/dynamic_programming/divide-and-conquer-dp.html,,,1,https://cp-algorithms.com/dynamic_programming/divide-and-conquer-dp.html#toc-tgt-3,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Divide%20and%20Conquer%20Optimization.cpp,,,1
Category: DP,320,Knuth Optimization,1,https://www.quora.com/What-is-Knuths-optimization-in-dynamic-programming,2,https://codeforces.com/blog/entry/8219,1,https://vjudge.net/problem/ZOJ-2860,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Knuth%20Optimization.cpp,,,1
Category: DP,321,Substring DP,1,https://cp-algorithms.com/string/prefix-function.html#toc-tgt-12,,,1,https://codeforces.com/problemset/problem/1015/F,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Strings/Prefix%20Automaton.cpp,,,1
Category: DP,322,Bounded Knapsack,1,https://codeforces.com/blog/entry/49812,,,1,https://codeforces.com/contest/755/problem/F,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Bounded%20Knapsack.cpp,,,1
Category: DP,323,SOS DP,1,https://codeforces.com/blog/entry/45223,,,1,https://www.hackerearth.com/problem/algorithm/special-pairs-7/?utm_source=header&utm_medium=search&utm_campaign=he-search,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/SOS%20convolutions.cpp,,,1
Category: DP,324,Subset Sum Convolution,1,https://codeforces.com/blog/entry/72488,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/SOS%20convolutions.cpp,,,2
Category: DP,325,Dynamic Submask Count,,,,,1,https://www.hackerrank.com/contests/countercode/challenges/subset,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Dynamic%20Submask%20Count.cpp,,,2
Category: DP,326,DP over Divisors,,,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/DP%20Over%20Divisors.cpp,,,1
Category: DP,327,Subset Sum in SQRT,,,,,1,https://codeforces.com/problemset/problem/1481/F,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Subset%20Sum%20in%20SQRT.cpp,,,1
Category: DP,328,LIS Range Query,1,https://codeforces.com/blog/entry/52726,,,1,https://www.codechef.com/DEC16/problems/SEAINCR/,,,,,,,2
Category: DP,329,Aliens Trick,1,https://mamnoonsiam.github.io/posts/attack-on-aliens.html,,,1,http://www.usaco.org/index.php?page=viewproblem2&cpid=697,,,,,,,2
Category: DP,330,1D1D DP Optimization,1,https://wenku.baidu.com/view/7a653821a58da0116d174940.html?sxts=1578672767000,,,1,https://vjudge.net/problem/OpenJ_Bailian-1180,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/1D1D%20DP.cpp,,,3
Category: DP,331,Connected Component DP,1,https://codeforces.com/blog/entry/92602,,,1,https://oj.uz/problem/view/JOI16_skyscraper,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Connected%20Component%20DP.cpp,,,3
Category: DP,332,Slope Trick,1,https://codeforces.com/blog/entry/77298,,,1,https://codeforces.com/contest/713/problem/C,,,,,,,2
Category: DP,333,Subset Union of Bitsets,,,,,1,https://tlx.toki.id/contests/troc-16/problems/F,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Subset%20Union%20of%20Bitsets.cpp,,,2
Category: DP,334,Number of Subsequences Having Product at least K,,,,,1,https://codeforces.com/group/NOwIbqv33y/contest/307527/problem/J,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/Number%20of%20Subsequences%20Having%20Product%20at%20least%20K.cpp,,,2
Category: DP,335,Hirschbergs Algorithm,1,https://codeforces.com/blog/entry/57512,,,1,https://csacademy.com/contest/archive/task/classic-task/,,,,,,,3
Category: DP,336,Broken Profile DP/plug dp,1,https://codeforces.com/blog/entry/90841,2,https://usaco.guide/adv/dp-more?lang=cpp#dp-on-broken-profile,1,https://cses.fi/problemset/task/2181,,,,,,,2
Category: DP,337,XOR Equation,1,https://www.hackerrank.com/challenges/stonegame/editorial,,,1,http://poj.org/problem?id=3986,2,https://vjudge.net/problem/HDU-3693,,,,,2
Category: DP,338,"""x2 +1 trick""",1,https://codeforces.com/blog/entry/47764,,,1,https://codeforces.com/contest/1516/problem/E,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Dynamic%20Programming%20Optimizations/x2%20%2B1%20trick.cpp,,,1
Category: DP,339,Open and Close Interval Trick,1,https://codeforces.com/blog/entry/47764,,,1,https://codeforces.com/contest/626/problem/F,,,,,,,1
Category: DP,340,Bitmask DP,1,https://codeforces.com/blog/entry/47764,,,1,https://codeforces.com/contest/453/problem/B,,,,,,,1
Category: Geometry,341,Geometry 2D Everything,1,https://vlecomte.github.io/cp-geo.pdf,2,https://cp-algorithms.com/geometry/basic-geometry.html,1,https://codeforces.com/gym/100168,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,3
Category: Geometry,342,Basic Point Structure(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,343,Polar Sort(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,344,Basic Line Structure(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,345,Angle Bisector(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,346,Dist from Point to Line(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,347,Dist from Point to Ray(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,348,Dist from Point to Segment(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,349,Dist from Segment to Segment(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,350,Check if Point is on Segment(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,351,Line Line Intersection(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,352,Point Line Relation(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,353,Project from Point to Line(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,354,Project from Point to Segment(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,355,Ray Ray Distance(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,356,Ray Ray Intersection(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,357,Reflection from Point to Line(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,358,Segment Line Intersection(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,359,Segment Line Relation(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,360,Segment Segment Intersection(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,361,Basic Circle Structure(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,362,Circle Circle Area(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,363,Circle Circle Intersection(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,364,Circle Circle Relation(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,365,Circle Line Intersection(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,366,Circle Line Relation(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,367,Circle Point Relation(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,368,Tangent Lines from Point(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,369,Tangent Lines from Circle(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,370,Maximum Circle Cover(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,371,Maximum Inscribed Circle(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,372,Triangle Circle Intersection(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,373,Polygon Circle Intersection(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,374,Circle Union(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,3
Category: Geometry,375,Centroid of a Polygon(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,376,Convex Hull(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,377,Diameter of a Convex Polygon(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,378,Extreme Vertex(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,379,Geometric Median(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,380,Convexity Check(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,1
Category: Geometry,381,Check if Point is in Convex(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,382,Check if Point is in Polygon(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,383,Minimum Enclosing Circle(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,384,Minimum Enclosing Rectangle(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,385,Polygon Line Intersection(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,386,Width of a Polygon(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,387,Winding Number(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,388,Dist from Point to Polygon(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,389,Dist from Polygon to Line(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,390,Dist from Polygon to Polygon(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,391,Maximum Dist from Polygon to Polygon(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,3
Category: Geometry,392,Tangents from Point to Polygon(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,3
Category: Geometry,393,Polygon Union(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,3
Category: Geometry,394,Minkwoski Sum(2D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%202D.cpp,,,2
Category: Geometry,395,Geometry 3D Everything,1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,3
Category: Geometry,396,Basic Point Structure(3D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,1
Category: Geometry,397,Basic Line Structure(3D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,1
Category: Geometry,398,Plane Structure(3D),1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,1
Category: Geometry,399,3D Coordinates to 2D,1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,1
Category: Geometry,400,Distance from Segment to Point(3D),1,https://vlecomte.github.io/cp-geo.pdf,,,1,https://algo.codemarshal.org/contests/icpc-dhaka-18/problems/I,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,2
Category: Geometry,401,Distance from Triangle to Point(3D),1,https://vlecomte.github.io/cp-geo.pdf,,,1,https://algo.codemarshal.org/contests/icpc-dhaka-18/problems/I,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,2
Category: Geometry,402,Distance from Triangle to Segment(3D),1,https://vlecomte.github.io/cp-geo.pdf,,,1,https://algo.codemarshal.org/contests/icpc-dhaka-18/problems/I,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,2
Category: Geometry,403,Distance from Triangle to Triangle(3D),1,https://vlecomte.github.io/cp-geo.pdf,,,1,https://algo.codemarshal.org/contests/icpc-dhaka-18/problems/I,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,2
Category: Geometry,404,Distance from Segment to Segment(3D),1,https://zalo.github.io/blog/closest-point-between-segments/,,,,,,,,,,,2
Category: Geometry,405,Plane Plane Intersection,1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,2
Category: Geometry,406,Basic Sphere Structure,1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,1
Category: Geometry,407,Sphere Line Intersection,1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,2
Category: Geometry,408,Segment Segment Intersection on Sphere,1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,2
Category: Geometry,409,Oriented Angle on Sphere,1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,2
Category: Geometry,410,Area on The Surface of The Sphere,1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,2
Category: Geometry,411,Winding Number 3D,1,https://vlecomte.github.io/cp-geo.pdf,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,3
Category: Geometry,412,Convex Hull 3D,1,https://vlecomte.github.io/cp-geo.pdf,,,1,https://codeforces.com/blog/entry/81768,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Geometry%203D.cpp,,,3
Category: Geometry,413,Picks Theorem,1,https://cp-algorithms.com/geometry/picks-theorem.html,2,http://www.geometer.org/mathcircles/pick.pdf,1,https://lightoj.com/problem/trees-on-my-island,,,,,,,1
Category: Geometry,414,Closest Pair of Points,1,https://cp-algorithms.com/geometry/nearest_points.html,,,1,https://cp-algorithms.com/geometry/nearest_points.html#toc-tgt-5,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Closest%20Pair%20of%20Points.cpp,,,1
Category: Geometry,415,All Pair Segment Intersection.,1,https://cp-algorithms.com/geometry/intersecting_segments.html,,,1,https://codeforces.com/contest/1359/problem/F,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/All%20Pair%20Segment%20Intersection.cpp,,,3
Category: Geometry,416,Dynamic Convex Hull,,,,,,,,,code,https://github.com/ShahjalalShohag/code-library/blob/master/Geometry/Convec%20Hull%20Dynamic.cpp,,,3
